unix_ms,working_set_bytes,private_bytes,handle_count,thread_count
1790276996376,260210688,205545472,192,36
1790277001383,260210688,205545472,192,36
1790277006395,259198976,203988992,172,17
1790277011411,259198976,203988992,170,17
1790277016429,260325376,205709312,194,38
1790277021445,260325376,205709312,194,38
1790277026454,259207168,203988992,172,17
1790277031474,259207168,204001280,172,17
1790277036489,260153344,205393920,190,34
1790277041507,260153344,205393920,190,34
1790277046524,259248128,204005376,170,17
1790277051531,259248128,204005376,172,17
1790277056547,260124672,205320192,189,33
1790277061552,260124672,205320192,189,33
1790277066568,259272704,204009472,172,17
1790277071581,271073280,231809024,208,37
1790277076588,254066688,198348800,193,37
1790277081608,254066688,198348800,193,37
1790277086619,253001728,196710400,170,17
1790277091630,258793472,203358208,191,35
1790277096640,258793472,203358208,191,35
1790277101654,257835008,201883648,172,17
1790277106664,257835008,201883648,172,17
1790277111677,258895872,203395072,191,35
1790277116696,258895872,203395072,191,35
1790277121705,257937408,201932800,170,17
1790277126711,257937408,201932800,172,17
1790277131731,259264512,203767808,193,37
1790277136740,259264512,203767808,193,37
1790277141746,258199552,202133504,172,17
1790277146757,281575424,232914944,206,35
1790277151776,259624960,203608064,191,35
1790277156790,259624960,203608064,191,35
1790277161803,258666496,202137600,172,17
1790277166814,259702784,203718656,192,36
1790277171833,259702784,203718656,192,36
1790277176840,258691072,202162176,172,17
1790277181851,258691072,202162176,170,17
1790277186865,259682304,203554816,190,34
1790277191870,259682304,203554816,190,34
1790277196879,258777088,202162176,172,17
1790277201890,258777088,202170368,172,17
1790277206898,259801088,203726848,192,36
1790277211912,259801088,203726848,192,36
1790277216919,258789376,202170368,170,17
1790277221925,258789376,202170368,172,17
1790277226933,259719168,203563008,190,34
1790277231949,259719168,203563008,190,34
1790277236967,258813952,202170368,172,17
1790277241985,264441856,211595264,207,36
1790277247005,232349696,178417664,192,36
1790277252019,232361984,178417664,191,36
1790277257026,231350272,176865280,170,17
1790277262032,256557056,201383936,193,37
1790277267051,256557056,201383936,193,37
1790277272056,255492096,199757824,172,17
1790277277069,255492096,199757824,172,17
1790277282085,258641920,204357632,190,34
1790277287104,258641920,204357632,190,34
1790277292125,257736704,202969088,170,17
1790277297134,257736704,202969088,172,17
1790277302140,258912256,204660736,193,37
1790277307151,258936832,204685312,193,37
1790277312169,257871872,203046912,172,17
1790277317177,231186432,176013312,205,34
1790277322192,257249280,203218944,190,34
1790277327209,257249280,203218944,190,34
1790277332229,256344064,201826304,172,17
1790277337251,258543616,203182080,190,33
1790277342270,258543616,203182080,190,33
1790277347280,257691648,201875456,173,17
1790277352298,257691648,201875456,172,17
1790277357303,259067904,203526144,194,37
1790277362316,259067904,203526144,194,37
1790277367334,258002944,201887744,173,17
1790277372343,258002944,201887744,173,17
1790277377354,259088384,203456512,193,36
1790277382362,259088384,203456512,193,36
1790277387377,258076672,201904128,172,17
1790277392394,258076672,201904128,173,17
1790277397412,259211264,203608064,194,37
1790277402433,259211264,203608064,194,37
1790277407440,258146304,201977856,173,17
1790277412464,283672576,247832576,203,32
1790277417482,259870720,204566528,193,36
1790277422498,259870720,204566528,193,36
1790277427508,258859008,203010048,173,17
1790277432526,273428480,218161152,194,37
1790277437542,259952640,204652544,194,37
1790277442561,258887680,203014144,173,17
1790277447571,258887680,203014144,172,17
1790277452588,259915776,204570624,193,36
1790277457596,259915776,204570624,193,36
1790277462609,258904064,203014144,173,17
1790277467618,258904064,203014144,173,17
1790277472629,259768320,204324864,190,33
1790277477634,259768320,204324864,190,33
1790277482646,258916352,203014144,172,17
1790277487662,258916352,203014144,173,17
1790277492667,233459712,179929088,192,35
1790277497679,233463808,179929088,192,35
1790277502692,232505344,178454528,173,17
1790277507713,265420800,220459008,207,35
1790277512727,254312448,198160384,192,35
1790277517733,254312448,198160384,192,35
1790277522745,253353984,196689920,172,17
1790277527756,259907584,205643776,193,36
1790277532766,259907584,205643776,193,36
1790277537785,258895872,204087296,174,17
1790277542800,258895872,204095488,173,17
1790277547814,259747840,205328384,189,32
1790277552824,259747840,205328384,189,32
1790277557843,258949120,204107776,172,17
1790277562857,258949120,204107776,173,17
1790277567875,259608576,205500416,191,34
1790277572889,259608576,205500416,191,34
1790277577906,258703360,204107776,173,17
1790277582928,287289344,249552896,205,33
1790277587942,259575808,205418496,190,33
1790277592954,259575808,205418496,189,33
1790277597974,258723840,204107776,173,17
1790277602983,259870720,205668352,193,36
1790277607993,259870720,205668352,193,36
1790277613000,258859008,204111872,173,17
1790277618020,258859008,204111872,172,17
1790277623031,253984768,198029312,191,34
1790277628043,254005248,198029312,191,34
1790277633060,253108224,196636672,173,17
1790277638075,253108224,196636672,173,17
1790277643086,255483904,199450624,195,38
1790277648089,255483904,199450624,195,38
1790277653101,254365696,197738496,172,17
1790277658108,254365696,197738496,173,17
1790277663120,258064384,203452416,193,36
1790277668137,258064384,203452416,193,36
1790277673149,257052672,201895936,173,17
1790277678156,257052672,201895936,172,17
1790277683173,258027520,203321344,191,34
1790277688187,258027520,203321344,191,34
1790277693206,257122304,201932800,173,17
1790277698212,258039808,203325440,204,34
1790277703240,258076672,203341824,191,34
1790277708263,257171456,201949184,173,17
1790277713280,257171456,201949184,172,17
1790277718297,258203648,203505664,193,36
1790277723310,258203648,203505664,193,36
1790277728325,257191936,201949184,173,17
1790277733339,257191936,201949184,173,17
1790277738345,258068480,203259904,190,33
1790277743359,258068480,203259904,190,33
1790277748367,257216512,201949184,172,17
1790277753374,257216512,201949184,173,17
1790277758381,258248704,203505664,193,36
1790277763397,258248704,203505664,193,36
1790277768405,257236992,201949184,173,17
1790277773419,257236992,201949184,172,17
1790277778434,258109440,203259904,190,33
1790277783451,258109440,203259904,190,33
1790277788470,257257472,201953280,173,17
1790277793476,233951232,179052544,196,39
1790277798483,232067072,177696768,196,39
1790277803499,230916096,175910912,173,17
1790277808512,230916096,175910912,172,17
1790277813524,254873600,199081984,191,34
1790277818535,254877696,199081984,191,34
1790277823554,253972480,197689344,174,17
1790277828573,253972480,197689344,173,17
1790277833583,255533056,199327744,194,37
1790277838588,255533056,199327744,194,37
1790277843607,254468096,197689344,172,17
1790277848620,254468096,197689344,173,17
1790277853634,256069632,200212480,191,34
1790277858651,256069632,200212480,191,34
1790277863669,255164416,198819840,173,17
1790277868677,230871040,175579136,208,35
1790277873689,256086016,202338304,193,36
1790277878698,256090112,202338304,193,36
1790277883713,255078400,200781824,173,17
1790277888726,260194304,206606336,194,37
1790277893738,260194304,206606336,194,37
1790277898747,259129344,204967936,173,17
1790277903754,259129344,204967936,172,17
1790277908764,260202496,206536704,193,36
1790277913781,260202496,206536704,193,36
1790277918795,259190784,204980224,173,17
1790277923807,259190784,204980224,173,17
1790277928816,260063232,206290944,190,33
1790277933823,260063232,206290944,190,33
1790277938834,259211264,204980224,172,17
1790277943852,259211264,204980224,173,17
1790277948859,260341760,206704640,195,38
1790277953877,260341760,206704640,195,38
1790277958895,259223552,204988416,173,17
1790277963909,260141056,206381056,191,34
1790277968914,260173824,206381056,191,34
1790277973926,260173824,206381056,191,34
1790277978937,259268608,204988416,173,17
1790277983947,260259840,206483456,192,35
1790277988954,260259840,206483456,192,35
1790277993963,259301376,205008896,173,17
1790277998981,259301376,205008896,172,17
1790278003989,260657152,206663680,192,35
1790278008996,260657152,206663680,192,35
1790278014003,259698688,205193216,172,17
1790278019013,259698688,205193216,173,17
1790278024029,260919296,206995456,196,39
1790278029036,260919296,206995456,196,39
1790278034044,259747840,205193216,173,17
1790278039060,259747840,205193216,173,17
1790278044066,238391296,184287232,190,33
1790278049075,238391296,184287232,190,33
1790278054092,237539328,182992896,173,17
1790278059105,255283200,199188480,192,34
1790278064111,255819776,200220672,191,34
1790278069125,255823872,200220672,190,34
1790278074132,226144256,169295872,173,17
1790278079144,256430080,201318400,193,36
1790278084150,256471040,201318400,193,36
1790278089156,255459328,199761920,173,17
1790278094160,255459328,199761920,173,17
1790278099175,256434176,201097216,189,32
1790278104192,256434176,201097216,189,32
1790278109196,255639552,199868416,172,17
1790278114207,255639552,199868416,173,17
1790278119227,256598016,201285632,191,34
1790278124247,256598016,201289728,191,34
1790278129255,255692800,199901184,173,17
1790278134260,255705088,199905280,173,17
1790278139267,256757760,201465856,193,36
1790278144272,256757760,201465856,193,36
1790278149280,255746048,199913472,173,17
1790278154300,256741376,201392128,192,35
1790278159317,256745472,201392128,192,35
1790278164324,255787008,199917568,174,17
1790278169333,255262720,199917568,172,17
1790278174352,256344064,201555968,193,37
1790278179374,256344064,201555968,194,37
1790278184380,255279104,199917568,173,17
1790278189392,255279104,199917568,173,17
1790278194400,257011712,202752000,196,39
1790278199406,257011712,202752000,196,39
1790278204415,255840256,200953856,172,17
1790278209426,255840256,200953856,173,17
1790278214446,256921600,202592256,194,37
1790278219464,256921600,202592256,194,37
1790278224472,255856640,200953856,173,17
1790278229492,298065920,263946240,209,37
1790278234511,256954368,202596352,194,37
1790278239522,256954368,202596352,193,37
1790278244537,255889408,200957952,173,17
1790278249556,257318912,202457088,192,35
1790278254564,257318912,202457088,192,35
1790278259579,256360448,200982528,173,17
1790278264585,256360448,200982528,172,17
1790278269596,257380352,202539008,193,36
1790278274610,257380352,202539008,193,36
1790278279623,256368640,200982528,173,17
1790278284632,256368640,200982528,173,17
1790278289641,257413120,202543104,193,36
1790278294648,257413120,202543104,193,36
1790278299662,256401408,200986624,172,17
1790278304678,256401408,200986624,173,17
1790278309689,257601536,202792960,196,39
1790278314694,257642496,202792960,196,39
1790278319708,256471040,200994816,173,17
1790278324715,257388544,202387456,190,34
1790278329732,258777088,203423744,191,34
1790278334741,258777088,203423744,190,34
1790278339760,257871872,202031104,173,17
1790278344767,235274240,180682752,191,34
1790278349778,235282432,180686848,191,34
1790278354793,234377216,179298304,174,17
1790278359799,234377216,179306496,172,17
1790278364815,255143936,199266304,192,35
1790278369832,255143936,199266304,192,35
1790278374848,254185472,197795840,173,17
1790278379856,254185472,197795840,173,17
1790278384868,255074304,199028736,189,32
1790278389884,255074304,199028736,189,32
1790278394898,254275584,197799936,172,17
1790278399907,254275584,197799936,173,17
1790278404921,255369216,199356416,192,36
1790278409934,255369216,199356416,193,36
1790278414941,254357504,197799936,173,17
1790278419948,230821888,175046656,211,40
1790278424966,257273856,203681792,197,40
1790278429983,257273856,203681792,197,40
1790278434990,256049152,201797632,173,17
1790278440008,258371584,203468800,194,37
1790278445015,258371584,203468800,193,37
1790278450023,257306624,201838592,173,17
1790278455041,257306624,201838592,172,17
1790278460056,258965504,203567104,195,38
1790278465066,258965504,203567104,195,38
1790278470078,257495040,201846784,173,17
1790278475091,257495040,201846784,173,17
1790278480104,258306048,203075584,189,32
1790278485122,258306048,203075584,189,32
1790278490132,257507328,201846784,172,17
1790278495141,257507328,201846784,173,17
1790278500157,259489792,204271616,190,33
1790278505162,259493888,204271616,190,33
1790278510172,258641920,202964992,173,17
1790278515188,259747840,204623872,209,37
1790278520195,259760128,204627968,194,37
1790278525219,259760128,204632064,193,37
1790278530230,258695168,202993664,173,17
1790278535239,259743744,204550144,193,36
1790278540246,259743744,204550144,193,36
1790278545253,258732032,202993664,173,17
1790278550260,258732032,202993664,173,17
1790278555278,259915776,204636160,194,37
1790278560288,259915776,204636160,194,37
1790278565296,258850816,202997760,172,17
1790278570307,258850816,202997760,173,17
1790278575325,259883008,204558336,193,36
1790278580336,259883008,204558336,193,36
1790278585350,258871296,203005952,173,17
1790278590362,258871296,203005952,173,17
1790278595374,237162496,182640640,194,37
1790278600394,237182976,182644736,194,37
1790278605402,236130304,181010432,173,17
1790278610422,268169216,224280576,208,35
1790278615433,257118208,202264576,192,35
1790278620442,257118208,202268672,191,35
1790278625456,256159744,200798208,172,17
1790278630474,259465216,205307904,191,34
1790278635486,259465216,205307904,191,34
1790278640497,258560000,203915264,173,17
1790278645505,258560000,203919360,173,17
1790278650516,259940352,205987840,199,42
1790278655532,259940352,205987840,199,42
1790278660546,258609152,203939840,172,17
1790278665558,258609152,203939840,173,17
1790278670566,253956096,199225344,193,36
1790278675573,253956096,199225344,193,36
1790278680585,252944384,197672960,173,17
1790278685602,252944384,197672960,172,17
1790278690619,255057920,199114752,191,34
1790278695627,255057920,199114752,191,34
1790278700637,254152704,197722112,173,17
1790278705648,256376832,200466432,208,36
1790278710661,257335296,202403840,193,36
1790278715675,257335296,202403840,193,36
1790278720687,256323584,200859648,172,17
1790278725699,257601536,202661888,192,35
1790278730713,257601536,202661888,192,35
1790278735721,256643072,201187328,174,17
1790278740725,256643072,201191424,172,17
1790278745741,261271552,206635008,190,33
1790278750755,261271552,206635008,190,33
1790278755763,260419584,205324288,173,17
1790278760780,260419584,205324288,173,17
1790278765794,261484544,206880768,193,36
1790278770813,261181440,206880768,193,36
1790278775820,260169728,205332480,172,17
1790278780828,260169728,205332480,173,17
1790278785836,261271552,206970880,194,37
1790278790842,261271552,206970880,194,37
1790278795853,260206592,205340672,173,17
1790278800865,270028800,216928256,205,33
1790278805874,261070848,206651392,190,33
1790278810878,261070848,206651392,189,33
1790278815892,260218880,205340672,172,17
1790278820906,261259264,206897152,193,36
1790278825918,261259264,206897152,193,36
1790278830934,260247552,205340672,174,17
1790278835946,260247552,205340672,173,17
1790278840960,231596032,177291264,194,37
1790278845974,231768064,177487872,194,37
1790278850988,230711296,175865856,172,17
1790278855995,230711296,175865856,173,17
1790278861002,254611456,199176192,192,35
1790278866018,254611456,199176192,192,35
1790278871037,253652992,197705728,173,17
1790278876047,253652992,197705728,172,17
1790278881059,255926272,200531968,195,38
1790278886072,255926272,200531968,195,38
1790278891077,254808064,198819840,173,17
1790278896086,273096704,233164800,205,33
1790278901101,255766528,200163328,190,33
1790278906114,255766528,200163328,189,33
1790278911131,254914560,198856704,172,17
1790278916141,256856064,201539584,194,37
1790278921146,256856064,201539584,194,37
1790278926159,255791104,199905280,174,17
1790278931173,255791104,199909376,173,17
1790278936190,256937984,201629696,195,38
1790278941198,256937984,201629696,195,38
1790278946206,255819776,199909376,172,17
1790278951219,255819776,199909376,173,17
1790278956239,256786432,201388032,192,35
1790278961249,256786432,201388032,192,35
1790278966269,255827968,199917568,173,17
1790278971285,255827968,199917568,172,17
1790278976300,254795776,201191424,194,37
1790278981311,254799872,201195520,194,37
1790278986319,253734912,199561216,173,17
1790278991331,256634880,201322496,202,36
1790278996348,256651264,201330688,193,36
1790279001355,255639552,199774208,174,17
1790279006375,255639552,199778304,172,17
1790279011385,259723264,204267520,191,34
1790279016405,259723264,204267520,191,34
1790279021418,258818048,202895360,173,17
1790279026431,258818048,202895360,173,17
1790279031444,259653632,204132352,189,32
1790279036461,259653632,204132352,189,32
1790279041478,258854912,202903552,172,17
1790279046496,258854912,202903552,173,17
1790279051503,259895296,204460032,193,36
1790279056518,259895296,204460032,193,36
1790279061523,258883584,202907648,173,17
1790279066542,258883584,202907648,172,17
1790279071561,259424256,204627968,194,37
1790279076575,259424256,204627968,194,37
1790279081592,258359296,202989568,173,17
1790279086610,276717568,235110400,207,35
1790279091626,259366912,204468224,192,35
1790279096639,259366912,204468224,191,35
1790279101651,258408448,203001856,172,17
1790279106655,259334144,204394496,191,34
1790279111663,259334144,204394496,191,34
1790279116682,258428928,203001856,174,17
1790279121702,258428928,203001856,173,17
1790279126713,259522560,204640256,194,37
1790279131726,259522560,204640256,194,37
1790279136737,258457600,203005952,172,17
1790279141757,258457600,203005952,173,17
1790279146770,230686720,176959488,191,34
1790279151784,230694912,176959488,191,34
1790279156798,229789696,175566848,173,17
1790279161818,279277568,245055488,204,33
1790279166835,255066112,200003584,190,33
1790279171841,255066112,200003584,190,33
1790279176858,254214144,198696960,173,17
1790279181867,284360704,254828544,208,36
1790279186877,255918080,200433664,193,36
1790279191882,255918080,200433664,192,36
1790279196894,254906368,198877184,172,17
1790279201903,257490944,203530240,193,36
1790279206922,257490944,203530240,193,36
1790279211937,256479232,201981952,173,17
1790279216950,256479232,201986048,173,17
1790279221958,256102400,201142272,192,35
1790279226969,256102400,201142272,192,35
1790279231987,255143936,199675904,172,17
1790279237004,255143936,199675904,173,17
1790279242015,256397312,201310208,193,36
1790279247031,256413696,201310208,193,36
1790279252041,255401984,199753728,173,17
1790279257056,255401984,199753728,172,17
1790279262062,259502080,206360576,191,34
1790279267078,259502080,206360576,191,34
1790279272095,258596864,204972032,173,17
1790279277113,274456576,234950656,212,39
1790279282121,261099520,207806464,196,39
1790279287129,261099520,207806464,196,39
1790279292136,259928064,206008320,172,17
1790279297154,261083136,207736832,195,38
1790279302173,261083136,207736832,195,38
1790279307189,259964928,206020608,173,17
1790279312201,259964928,206020608,173,17
1790279317216,260898816,207462400,191,34
1790279322226,260898816,207462400,191,34
1790279327233,259993600,206069760,172,17
1790279332241,259993600,206069760,173,17
1790279337256,260968448,207544320,192,35
1790279342267,261062656,207577088,192,36
1790279347279,260104192,206118912,173,18
1790279352288,297132032,271208448,204,34
1790279357302,261013504,207425536,190,34
1790279362320,261013504,207425536,190,34
1790279367330,260161536,206118912,173,18
1790279372347,263163904,209530880,189,33
1790279377364,261001216,207355904,189,33
1790279382369,260202496,206139392,173,18
1790279387375,260202496,206139392,172,18
1790279392386,232194048,177639424,191,35
1790279397396,232194048,177684480,191,35
1790279402405,231301120,176316416,173,18
1790279407411,231301120,176324608,173,18
1790279412428,254083072,199106560,190,34
1790279417444,254083072,199106560,190,34
1790279422456,253231104,197808128,172,18
1790279427465,253231104,197808128,173,18
1790279432477,256638976,201318400,192,35
1790279437491,256638976,201318400,192,35
1790279442508,255680512,199856128,173,17
1790279447525,277864448,238260224,205,33
1790279452543,258150400,202207232,190,33
1790279457552,258150400,202207232,190,33
1790279462558,257298432,200896512,173,17
1790279467563,263778304,211488768,194,37
1790279472582,254619648,200392704,194,37
1790279477596,253554688,198754304,174,17
1790279482609,253554688,198758400,172,17
1790279487624,256311296,200482816,195,38
1790279492641,256311296,200482816,195,38
1790279497648,255193088,198762496,173,17
1790279502652,255193088,198762496,173,17
1790279507666,257355776,201453568,194,37
1790279512683,257355776,201453568,194,37
1790279517694,256290816,199819264,172,17
1790279522707,256290816,199819264,173,17
1790279527725,257187840,201134080,190,33
1790279532738,257187840,201134080,190,33
1790279537745,256335872,199823360,173,17
1790279542760,276291584,232312832,208,36
1790279547772,257359872,201379840,193,36
1790279552784,257359872,201379840,193,36
1790279557802,256348160,199823360,173,17
1790279562815,276365312,234905600,207,35
1790279567827,257355776,201314304,192,35
1790279572846,257355776,201314304,191,35
1790279577859,256397312,199843840,172,17
1790279582875,259014656,203546624,194,37
1790279587887,259014656,203546624,194,37
1790279592908,257949696,201908224,173,17
1790279597928,257949696,201908224,173,17
1790279602940,259203072,203792384,197,40
1790279607950,259203072,203792384,197,40
1790279612970,257978368,201920512,172,17
1790279617988,257978368,201920512,173,17
1790279622996,259186688,203726848,196,39
1790279628003,259186688,203726848,196,39
1790279633013,258015232,201928704,173,17
1790279638032,284196864,245837824,210,38
1790279643050,236859392,183357440,195,38
1790279648068,236859392,183357440,195,38
1790279653081,235741184,181673984,173,17
1790279658095,261255168,205471744,190,33
1790279663116,256925696,201129984,190,33
1790279668122,256073728,199819264,172,17
1790279673138,255856640,199827456,170,17
1790279678151,257753088,202473472,192,36
1790279683171,257753088,202473472,192,36
1790279688180,256741376,200916992,173,17
1790279693188,256741376,200945664,172,17
1790279698202,257736704,202420224,191,35
1790279703211,257736704,202420224,191,35
1790279708220,256778240,200945664,170,17
1790279713238,256778240,200945664,172,17
1790279718253,255062016,200290304,191,35
1790279723269,255062016,200298496,191,35
1790279728285,254103552,198828032,172,17
1790279733295,288223232,249208832,207,36
1790279738310,255766528,200409088,192,36
1790279743315,255766528,200409088,192,36
1790279748328,254754816,198856704,172,17
1790279753337,269094912,213618688,188,32
1790279758341,255619072,200114176,188,32
1790279763347,254820352,198885376,173,17
1790279768355,254820352,198885376,170,17
1790279773372,258883584,203538432,192,36
1790279778388,258883584,203538432,192,36
1790279783394,257871872,201981952,172,17
1790279788405,257871872,201981952,172,17
1790279793411,258764800,203292672,189,33
1790279798423,258764800,203292672,189,33
1790279803442,257912832,201986048,170,17
1790279808461,257912832,201986048,172,17
1790279813476,258854912,203382784,190,34
1790279818486,258854912,203382784,190,34
1790279823506,257949696,201990144,172,17
1790279828517,260325376,204939264,192,37
1790279833536,236666880,182951936,193,37
1790279838553,236670976,182951936,192,37
1790279843560,235606016,181948416,172,17
1790279848577,256106496,200572928,194,38
1790279853584,256106496,200577024,194,38
1790279858603,254988288,198856704,173,17
1790279863612,254988288,198856704,170,17
1790279868631,257859584,202809344,196,40
1790279873647,257859584,202809344,196,40
1790279878661,256634880,200933376,172,17
1790279883676,256634880,200933376,172,17
1790279888696,258252800,202653696,194,38
1790279893709,258252800,202653696,194,38
1790279898728,257134592,200953856,170,17
1790279903741,257134592,200953856,172,17
1790279908750,260288512,207376384,191,35
1790279913765,260300800,207376384,191,35
1790279918776,259342336,205905920,172,17
1790279923792,292683776,267386880,209,38
1790279928810,261914624,207650816,194,38
1790279933823,261914624,207650816,194,38
1790279938840,260796416,205938688,172,17
1790279943857,262275072,207990784,195,39
1790279948872,262275072,207990784,195,39
1790279953879,261103616,206188544,172,17
1790279958893,261103616,206188544,170,17
1790279963905,262144000,207745024,192,36
1790279968923,262144000,207745024,192,36
1790279973931,260800512,206188544,172,17
1790279978944,260800512,206188544,172,17
1790279983956,261820416,207749120,192,36
1790279988966,261820416,207749120,192,36
1790279993975,260808704,206192640,170,17
1790279998989,260808704,206192640,172,17
1790280004003,262258688,207831040,193,37
1790280009010,262258688,207831040,193,37
1790280014028,261193728,206196736,172,17
1790280019049,262111232,207589376,205,34
1790280024066,262115328,207589376,190,34
1790280029080,262115328,207589376,189,34
1790280034097,261210112,206196736,172,17
1790280039105,262135808,207589376,190,34
1790280044118,262135808,207589376,190,34
1790280049130,261230592,206196736,173,17
1790280054139,261230592,206196736,170,17
1790280059146,262266880,207753216,192,36
1790280064163,262266880,207753216,192,36
1790280069170,261255168,206200832,172,17
1790280074188,261255168,206200832,172,17
1790280079197,234872832,180334592,197,41
1790280084217,234881024,180334592,197,41
1790280089227,233603072,178376704,170,17
1790280094242,233603072,178376704,172,17
1790280099258,259268608,204558336,195,39
1790280104273,259268608,204558336,195,39
1790280109287,258097152,202760192,172,17
1790280114295,259309568,204562432,210,39
1790280119316,261324800,206626816,195,39
1790280124322,261324800,206626816,195,39
1790280129334,260153344,204824576,172,17
1790280134346,261226496,206393344,192,36
1790280139357,261226496,206393344,192,36
1790280144366,260214784,204836864,172,17
1790280149381,260214784,204836864,170,17
1790280154392,256122880,202051584,188,32
1790280159409,256122880,202051584,188,32
1790280164425,255324160,200835072,172,17
1790280169433,255324160,200835072,172,17
1790280174452,257310720,201981952,187,31
1790280179462,257310720,201981952,187,31
1790280184481,256565248,200835072,170,17
1790280189499,256565248,200835072,172,17
1790280194510,257466368,202145792,189,33
1790280199525,257466368,202145792,189,33
1790280204542,256614400,200839168,172,17
1790280209557,295665664,262041600,207,36
1790280214569,257642496,202395648,192,36
1790280219577,257642496,202395648,192,36
1790280224595,256630784,200843264,172,17
1790280229602,258723840,203767808,196,40
1790280234619,258723840,203767808,196,40
1790280239631,257499136,201883648,172,17
1790280244646,257499136,201883648,170,17
1790280249655,258629632,203603968,194,38
1790280254665,258629632,203603968,194,38
1790280259670,257511424,201887744,172,17
1790280264685,257511424,201887744,172,17
1790280269692,258695168,203689984,195,39
1790280274708,258568192,203689984,195,39
1790280279713,257396736,201887744,170,17
1790280284734,257396736,201887744,172,17
1790280289749,258310144,203280384,190,34
1790280294763,258310144,203280384,190,34
1790280299783,257404928,201895936,172,17
1790280304796,258265088,203206656,188,33
1790280309817,258277376,203206656,189,33
1790280314833,258277376,203206656,189,33
1790280319843,257425408,201895936,172,17
1790280324862,234786816,182059008,190,34
1790280329876,234795008,182681600,190,34
1790280334893,233902080,181297152,172,17
1790280339911,233902080,181297152,170,17
1790280344929,256020480,199921664,189,33
1790280349943,256020480,199921664,189,33
1790280354960,255168512,198610944,172,17
1790280359971,255168512,198615040,172,17
1790280364991,256258048,200212480,192,36
1790280370010,256258048,200212480,192,36
1790280375016,255246336,198656000,170,17
1790280380030,255246336,198656000,172,17
1790280385051,257933312,202358784,193,37
1790280390060,257933312,202358784,193,37
1790280395080,256868352,200720384,172,17
1790280400097,230973440,176537600,198,42
1790280405108,258502656,203792384,198,42
1790280410124,258502656,203792384,198,42
1790280415130,257171456,201752576,172,17
1790280420145,260218880,205393920,192,36
1790280425152,260218880,205398016,192,36
1790280430176,259207168,203841536,172,17
1790280435184,259207168,203841536,170,17
1790280440200,260489216,205479936,193,37
1790280445212,260489216,205479936,193,37
1790280450219,259424256,203841536,172,17
1790280455230,259424256,203841536,172,17
1790280460237,260452352,205406208,192,36
1790280465248,260452352,205406208,192,36
1790280470255,259440640,203849728,170,17
1790280475262,259440640,203849728,172,17
1790280480273,260530176,205492224,193,37
1790280485292,260530176,205492224,193,37
1790280490298,259465216,203857920,172,17
1790280495317,260714496,205742080,211,40
1790280500326,260751360,205783040,196,40
1790280505339,260751360,205787136,196,40
1790280510350,259526656,203919360,172,17
1790280515362,260538368,205312000,190,34
1790280520370,260538368,205312000,190,34
1790280525379,259633152,203919360,173,17
1790280530393,259633152,203923456,170,17
1790280535401,260890624,205766656,193,37
1790280540419,260890624,205766656,193,37
1790280545430,259825664,204128256,170,17
1790280550443,259825664,204128256,172,17
1790280555461,260804608,205602816,191,35
1790280560477,260804608,205602816,191,35
1790280565491,259846144,204128256,172,17
1790280570512,259846144,204128256,170,17
1790280575523,233984000,179720192,189,33
1790280580534,233988096,179724288,189,33
1790280585551,233136128,178425856,172,17
1790280590571,269389824,224817152,209,37
1790280595588,256253952,200384512,193,37
1790280600602,256253952,200392704,193,37
1790280605622,255188992,198770688,170,17
1790280610631,256274432,200359936,192,36
1790280615649,256274432,200359936,192,36
1790280620668,255262720,198807552,172,17
1790280625682,255262720,198807552,172,17
1790280630694,256266240,200282112,191,35
1790280635707,256266240,200286208,191,35
1790280640713,255307776,198819840,170,17
1790280645732,255307776,198819840,172,17
1790280650749,258596864,204427264,191,35
1790280655767,258596864,204427264,191,35
1790280660785,257638400,202952704,172,17
1790280665803,257638400,202952704,170,17
1790280670814,258920448,204832768,195,39
1790280675823,258920448,204832768,195,39
1790280680838,257748992,203034624,172,17
1790280685854,258752512,204546048,207,35
1790280690866,259239936,204554240,191,35
1790280695879,259239936,204554240,190,35
1790280700896,258281472,203083776,170,17
1790280705915,259481600,204886016,195,39
1790280710931,259481600,204886016,195,39
1790280715946,258310144,203083776,172,17
1790280720954,258310144,203083776,170,17
1790280725960,260259840,205754368,193,37
1790280730965,260259840,205754368,193,37
1790280735972,259194880,204115968,172,17
1790280740980,259194880,204115968,172,17
1790280745997,260284416,205754368,193,37
1790280751011,260284416,205754368,193,37
1790280756025,259219456,204120064,170,17
1790280761034,259219456,204120064,172,17
1790280766052,260243456,205680640,192,36
1790280771068,260243456,205680640,192,36
1790280776086,259231744,204124160,172,17
1790280781094,260304896,205762560,209,37
1790280786100,260313088,205762560,193,37
1790280791107,260313088,205762560,193,37
1790280796119,259248128,204148736,172,17
1790280801126,260190208,205541376,190,34
1790280806137,260190208,205541376,190,34
1790280811157,259284992,204148736,172,17
1790280816166,259284992,204152832,172,17
1790280821173,232751104,178118656,190,34
1790280826183,232775680,178118656,190,34
1790280831188,231874560,177041408,170,17
1790280836204,231874560,177041408,172,17
1790280841219,258621440,203546624,194,38
1790280846227,258621440,203550720,194,38
1790280851241,257503232,201830400,172,17
1790280856246,257503232,201830400,170,17
1790280861257,258600960,203141120,189,33
1790280866264,258600960,203141120,189,33
1790280871277,257748992,201830400,172,17
1790280876290,258633728,203145216,189,33
1790280881301,260358144,205209600,189,33
