timestamp,pid,working_set,private_bytes,handle_count,thread_count,cpu_ms,egress_443,otlp_4317_engine,otlp_4317_gateway
2026-09-25T14:36:15.5811698-07:00,40276,262381568,185954304,195,39,1367453.125,0,3,3
2026-09-25T14:36:21.3284008-07:00,40276,262651904,184938496,195,39,1374640.625,0,3,3
2026-09-25T14:36:27.0062772-07:00,40276,256073728,175738880,195,39,1388046.875,0,3,3
2026-09-25T14:36:32.6348372-07:00,40276,256073728,175738880,195,39,1394500,0,3,3
2026-09-25T14:36:38.2506645-07:00,40276,255926272,176189440,195,39,1403656.25,0,3,3
2026-09-25T14:36:43.9146128-07:00,40276,262602752,184586240,194,39,1416718.75,0,3,3
2026-09-25T14:36:49.5931447-07:00,40276,264151040,185958400,195,39,1423750,0,3,3
2026-09-25T14:36:55.2150555-07:00,40276,257339392,177381376,195,39,1432921.875,0,3,3
2026-09-25T14:37:00.9278753-07:00,40276,257269760,177381376,195,39,1442640.625,0,3,3
2026-09-25T14:37:06.5167063-07:00,40276,255488000,174673920,195,39,1453812.5,0,3,3
2026-09-25T14:37:12.1080494-07:00,40276,268566528,188211200,194,39,1462859.375,0,3,3
2026-09-25T14:37:17.6848997-07:00,40276,255877120,175513600,195,39,1469578.125,0,3,3
2026-09-25T14:37:23.2953793-07:00,40276,262582272,184664064,195,39,1482687.5,0,3,3
2026-09-25T14:37:28.8803807-07:00,40276,263225344,185716736,195,39,1489078.125,0,3,3
2026-09-25T14:37:34.4554713-07:00,40276,262037504,182755328,195,39,1498437.5,0,3,3
2026-09-25T14:37:40.0295960-07:00,40276,258355200,180023296,194,39,1511203.125,0,3,3
2026-09-25T14:37:45.6154353-07:00,40276,259780608,181649408,195,39,1518234.375,0,3,3
2026-09-25T14:37:51.4070335-07:00,40276,260698112,181555200,195,39,1527343.75,0,3,3
2026-09-25T14:37:57.1339743-07:00,40276,260677632,181555200,195,39,1537671.875,0,3,3
2026-09-25T14:38:02.7467619-07:00,40276,257576960,178962432,195,39,1547515.625,0,3,3
2026-09-25T14:38:08.3580652-07:00,40276,256696320,177807360,195,39,1556750,0,3,3
2026-09-25T14:38:13.9424998-07:00,40276,256458752,177299456,195,39,1563375,0,3,3
2026-09-25T14:38:19.5897961-07:00,40276,263655424,185208832,195,39,1577281.25,0,3,3
2026-09-25T14:38:25.2362687-07:00,40276,264314880,186261504,195,39,1585406.25,0,3,3
2026-09-25T14:38:30.8146889-07:00,40276,255758336,175202304,195,39,1592859.375,0,3,3
2026-09-25T14:38:36.4040505-07:00,40276,266985472,188133376,194,39,1607015.625,0,3,3
2026-09-25T14:38:42.0497612-07:00,40276,262926336,183975936,195,39,1613500,0,3,3
2026-09-25T14:38:47.6199909-07:00,40276,263544832,186269696,195,39,1622937.5,0,3,3
2026-09-25T14:38:53.2996796-07:00,40276,263569408,186269696,195,39,1632625,0,3,3
2026-09-25T14:38:58.8996459-07:00,40276,261242880,184262656,195,39,1643328.125,0,3,3
2026-09-25T14:39:04.4880095-07:00,40276,262483968,185651200,195,39,1652484.375,0,3,3
2026-09-25T14:39:10.1434543-07:00,40276,263143424,186716160,195,39,1658921.875,0,3,3
2026-09-25T14:39:15.7026809-07:00,40276,257544192,177664000,195,39,1672515.625,0,3,3
2026-09-25T14:39:21.4527536-07:00,40276,256901120,176611328,195,39,1680500,0,3,3
2026-09-25T14:39:27.0472307-07:00,40276,256794624,177205248,195,39,1688359.375,0,3,3
2026-09-25T14:39:32.6668180-07:00,40276,265101312,187052032,194,39,1702171.875,0,3,3
2026-09-25T14:39:38.2811599-07:00,40276,263327744,184995840,195,39,1708562.5,0,3,3
2026-09-25T14:39:43.9112453-07:00,40276,263524352,186294272,195,39,1717890.625,0,3,3
2026-09-25T14:39:49.6547840-07:00,40276,295608320,233811968,209,39,1729546.875,0,3,3
2026-09-25T14:39:55.3019690-07:00,40276,265211904,186146816,195,39,1738828.125,0,3,3
2026-09-25T14:40:00.9083555-07:00,40276,276369408,197705728,194,39,1748218.75,0,3,3
2026-09-25T14:40:06.5019609-07:00,40276,262397952,183205888,195,39,1754328.125,0,3,3
2026-09-25T14:40:12.1018245-07:00,40276,255995904,175542272,195,39,1767500,0,3,3
2026-09-25T14:40:17.7298119-07:00,40276,256634880,176594944,195,39,1776078.125,0,3,3
2026-09-25T14:40:23.3422000-07:00,40276,256118784,175910912,195,39,1783265.625,0,3,3
2026-09-25T14:40:28.9180399-07:00,40276,256909312,177475584,195,39,1794984.375,0,3,3
2026-09-25T14:40:34.4890527-07:00,40276,256897024,177475584,195,39,1801437.5,0,3,3
2026-09-25T14:40:40.0886341-07:00,40276,263909376,187625472,195,39,1810406.25,0,3,3
2026-09-25T14:40:45.6939450-07:00,40276,261918720,184393728,194,39,1823328.125,0,3,3
2026-09-25T14:40:51.4364462-07:00,40276,263680000,186466304,195,39,1830234.375,0,3,3
2026-09-25T14:40:57.0814447-07:00,40276,263278592,186519552,195,39,1839937.5,0,3,3
2026-09-25T14:41:02.7432261-07:00,40276,263954432,187600896,195,39,1847421.875,0,3,3
2026-09-25T14:41:08.3548812-07:00,40276,263065600,185479168,195,39,1859984.375,0,3,3
2026-09-25T14:41:14.0006224-07:00,40276,262283264,183455744,194,39,1869406.25,0,3,3
2026-09-25T14:41:19.6792664-07:00,40276,262987776,184385536,195,39,1875671.875,0,3,3
2026-09-25T14:41:25.2930177-07:00,40276,263249920,185520128,195,39,1889421.875,0,3,3
2026-09-25T14:41:30.8714378-07:00,40276,262643712,184467456,195,39,1896171.875,0,3,3
